2016年11月05 13:15:47.554 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2016年11月05 14:04:05.806 [main] DEBUG o.a.e.i.p.entity.PropertyEntity.updateProperty - <==    Updates: 1
2016年11月05 14:04:05.886 [main] INFO  o.activiti.engine.impl.bpmn.deployer.BpmnDeployer - Processing resource ship.bpmn
2016年11月05 14:04:10.660 [main] DEBUG o.a.e.i.p.e.P.selectLatestProcessDefinitionByKey - ooo Using Connection [Transaction-aware proxy for target Connection  from DataSource [{
	CreateTime:"2016-11-05 14:03:55",
	ActiveCount:1,
	PoolingCount:1,
	CreateCount:2,
	DestroyCount:0,
	CloseCount:5,
	ConnectCount:6,
	Connections:[
		{ID:1991656106, ConnectTime:"2016-11-05 14:04:05", UseCount:1, LastActiveTime:"2016-11-05 14:04:05"}
	]
}]]
2016年11月05 14:04:10.661 [main] DEBUG o.a.e.i.p.e.P.selectLatestProcessDefinitionByKey - ==>  Preparing: select * from ACT_RE_PROCDEF where KEY_ = ? and (TENANT_ID_ = '' or TENANT_ID_ is null) and VERSION_ = (select max(VERSION_) from ACT_RE_PROCDEF where KEY_ = ? and (TENANT_ID_ = '' or TENANT_ID_ is null)) 
2016年11月05 14:04:10.695 [main] DEBUG o.a.e.i.p.e.P.selectLatestProcessDefinitionByKey - ==> Parameters: ship(String), ship(String)
2016年11月05 14:04:10.722 [main] DEBUG o.a.e.i.p.e.P.selectLatestProcessDefinitionByKey - <==      Total: 0
2016年11月05 14:04:10.727 [main] DEBUG o.a.e.i.p.e.J.selectJobByTypeAndProcessDefinitionKeyNoTenantId - ooo Using Connection [Transaction-aware proxy for target Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@a1cb94]]
2016年11月05 14:04:10.727 [main] DEBUG o.a.e.i.p.e.J.selectJobByTypeAndProcessDefinitionKeyNoTenantId - ==>  Preparing: select J.* from ACT_RU_JOB J inner join ACT_RE_PROCDEF P on J.PROC_DEF_ID_ = P.ID_ where J.HANDLER_TYPE_ = ? and P.KEY_ = ? and (P.TENANT_ID_ = '' or P.TENANT_ID_ is null) 
2016年11月05 14:04:10.733 [main] DEBUG o.a.e.i.p.e.J.selectJobByTypeAndProcessDefinitionKeyNoTenantId - ==> Parameters: timer-start-event(String), ship(String)
2016年11月05 14:04:10.760 [main] DEBUG o.a.e.i.p.e.J.selectJobByTypeAndProcessDefinitionKeyNoTenantId - <==      Total: 0
2016年11月05 14:04:10.763 [main] DEBUG o.a.e.i.p.e.P.insertProcessDefinition - ooo Using Connection [Transaction-aware proxy for target Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@a1cb94]]
2016年11月05 14:04:10.763 [main] DEBUG o.a.e.i.p.e.P.insertProcessDefinition - ==>  Preparing: insert into ACT_RE_PROCDEF(ID_, REV_, CATEGORY_, NAME_, KEY_, VERSION_, DEPLOYMENT_ID_, RESOURCE_NAME_, DGRM_RESOURCE_NAME_, DESCRIPTION_, HAS_START_FORM_KEY_, HAS_GRAPHICAL_NOTATION_ , SUSPENSION_STATE_, TENANT_ID_) values (?, 1, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) 
2016年11月05 14:04:10.777 [main] DEBUG o.a.e.i.p.e.P.insertProcessDefinition - ==> Parameters: ship:1:4(String), http://www.activiti.org/test(String), ship(String), ship(String), 1(Integer), 1(String), ship.bpmn(String), ship.ship.png(String), null, false(Boolean), true(Boolean), 1(Integer), (String)
2016年11月05 14:04:10.803 [main] DEBUG o.a.e.i.p.e.P.insertProcessDefinition - <==    Updates: 1
2016年11月05 14:04:10.804 [main] DEBUG o.a.e.i.p.entity.DeploymentEntity.insertDeployment - ooo Using Connection [Transaction-aware proxy for target Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@a1cb94]]
2016年11月05 14:04:10.804 [main] DEBUG o.a.e.i.p.entity.DeploymentEntity.insertDeployment - ==>  Preparing: insert into ACT_RE_DEPLOYMENT(ID_, NAME_, CATEGORY_, TENANT_ID_, DEPLOY_TIME_) values(?, ?, ?, ?, ?) 
2016年11月05 14:04:10.812 [main] DEBUG o.a.e.i.p.entity.DeploymentEntity.insertDeployment - ==> Parameters: 1(String), null, null, (String), 2016-11-05 14:04:05.421(Timestamp)
2016年11月05 14:04:10.874 [main] DEBUG o.a.e.i.p.entity.DeploymentEntity.insertDeployment - <==    Updates: 1
2016年11月05 14:04:10.913 [main] DEBUG o.a.e.i.p.entity.ResourceEntity.bulkInsertResource - ooo Using Connection [Transaction-aware proxy for target Connection [com.alibaba.druid.proxy.jdbc.ConnectionProxyImpl@a1cb94]]
2016年11月05 14:04:10.913 [main] DEBUG o.a.e.i.p.entity.ResourceEntity.bulkInsertResource - ==>  Preparing: INSERT INTO ACT_GE_BYTEARRAY(ID_, REV_, NAME_, BYTES_, DEPLOYMENT_ID_, GENERATED_) VALUES (?, 1, ?, ?, ?, ?) , (?, 1, ?, ?, ?, ?) 
2016年11月05 14:04:10.915 [main] DEBUG o.a.e.i.p.entity.ResourceEntity.bulkInsertResource - ==> Parameters: 2(String), ship.bpmn(String), java.io.ByteArrayInputStream@55c8fc60(ByteArrayInputStream), 1(String), false(Boolean), 3(String), ship.ship.png(String), java.io.ByteArrayInputStream@50d05167(ByteArrayInputStream), 1(String), true(Boolean)
2016年11月05 14:04:10.972 [main] DEBUG o.a.e.i.p.entity.ResourceEntity.bulkInsertResource - <==    Updates: 2
2016年11月05 14:04:11.093 [Thread-3] INFO  o.s.context.support.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@1a18644: startup date [Sat Nov 05 14:03:54 CST 2016]; root of context hierarchy
2016年11月05 14:04:11.157 [Thread-3] INFO  org.quartz.simpl.SimpleThreadPool - Job execution threads will use class loader of thread: Thread-3
2016年11月05 14:04:11.201 [Thread-3] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2016年11月05 14:04:11.202 [Thread-3] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.1.6.1 created.
2016年11月05 14:04:11.204 [Thread-3] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2016年11月05 14:04:11.205 [Thread-3] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties'
2016年11月05 14:04:11.205 [Thread-3] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 1.6.1
2016年11月05 14:04:11.206 [Thread-3] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED shutting down.
2016年11月05 14:04:11.207 [Thread-3] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED paused.
2016年11月05 14:04:11.208 [Thread-3] INFO  org.quartz.core.QuartzScheduler - Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED shutdown complete.
2016年11月05 14:04:11.208 [Thread-3] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Disabled session validation scheduler.
2016年11月05 14:04:11.217 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2016年11月05 14:04:11.232 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
